player,name,search_key,nationalite,nationalites_brut,postes,nb_clubs,apps_top5,sitelinks,championnats,first_year,last_year,matchs_grands_clubs,score,difficulte
Q7505813,Shwan Jalal,shwan jalal,Angleterre,Royaume-Uni,gardien de but,12,0,9,PL,2000,2015,0,9,exclu
Q7509512,Sidy Sagna,sidy sagna,Sénégal,Sénégal,milieu de terrain,9,3,6,L1,2010,2021,0,6,exclu
Q7518336,Simon Brandstetter,simon brandstetter,Allemagne,Allemagne,attaquant,5,0,5,BUN,2009,2015,0,5,exclu
Q7518448,Simon Charlton,simon charlton,Royaume-Uni,Royaume-Uni,défenseur,7,112,10,PL,1989,2010,0,21,legende
Q7518720,Simon Falette,simon falette,France / Guinée,France / Guinée,défenseur central,4,23,15,L1,2012,2016,0,17,legende
Q7519365,Simon Miotto,simon miotto,Australie,Australie,gardien de but,14,0,4,PL,1994,2011,0,4,exclu
Q7519616,Simon Ramsden,simon ramsden,Royaume-Uni,Royaume-Uni,défenseur,7,0,4,PL,2001,2016,0,4,exclu
Q7519702,Simon Royce,simon royce,Royaume-Uni,Royaume-Uni,gardien de but,10,14,5,PL,1989,2011,0,6,legende
Q7520000,Simon Webb,simon webb,Irlande,Irlande,arrière latéral,5,0,3,PL,1996,2007,0,3,exclu
Q7520278,Simone Calori,simone calori,Italie,Italie,défenseur,11,0,3,SA,1998,2013,0,3,exclu
Q7520286,Simone Ciancio,simone ciancio,Italie,Italie,défenseur,6,0,4,SA,2006,2014,0,4,exclu
Q7520288,Simone Colombi,simone colombi,Italie,Italie,gardien de but,10,3,11,SA,2008,2019,0,11,exclu
Q7520290,Simone Corazza,simone corazza,Italie,Italie,attaquant,6,0,7,SA,2009,2014,0,7,exclu
Q7520299,Simone Esposito,simone esposito,Italie,Italie,attaquant,4,0,6,SA,2008,2015,0,6,exclu
Q7520301,Simone Farelli,simone farelli,Italie,Italie,gardien de but,8,4,5,SA,2001,2014,0,5,exclu
Q7520309,Simone Fautario,simone fautario,Italie,Italie,défenseur,7,0,4,SA,2006,2015,0,4,exclu
Q7520356,Simone Malatesta,simone malatesta,Italie,Italie,attaquant,17,0,4,SA,1999,2014,0,4,exclu
Q7520386,Simone Pecorini,simone pecorini,Italie,Italie,défenseur,5,0,4,SA,2010,2015,0,4,exclu
Q7520430,Simone Tonelli,simone tonelli,Italie,Italie,milieu de terrain,5,0,3,SA,2010,2015,0,3,exclu
Q7553277,Sodinha,sodinha,Brésil,Brésil,milieu de terrain,9,0,6,SA,2006,2016,0,6,exclu
Q7555419,Sokratis Tsoukalas,sokratis tsoukalas,Grèce,Grèce,arrière latéral,6,0,2,SA,2009,2014,0,2,exclu
Q7558597,Solomon Enow,solomon enow,Cameroun,Cameroun,défenseur,10,0,3,SA,2005,2013,0,3,exclu
Q7563668,Soroush Rafiei,soroush rafiei,Iran,Iran,milieu de terrain,3,21,15,BUN,2009,2015,21,21,legende
Q7564054,Soualiho Meïté,soualiho meite,France,France,milieu de terrain,4,45,24,L1 / SA,2011,2016,30,34,legende
Q7576161,Spencer Prior,spencer prior,Royaume-Uni,Royaume-Uni,défenseur,8,57,6,PL,1989,2009,30,18,legende
Q7599020,Stanislav Lobotka,stanislav lobotka,Slovaquie,Slovaquie,milieu de terrain,5,230,40,LIGA / SA,2011,2020,144,92,moyen
Q7605982,Steeve Epesse-Titi,steeve epessetiti,France,France,défenseur,4,0,3,L1,1997,2008,0,3,exclu
Q7606225,Stefan Oakes,stefan oakes,Royaume-Uni,Royaume-Uni,milieu de terrain,9,38,4,PL,1998,2013,0,8,legende
Q7606230,Stefan Payne,stefan payne,Royaume-Uni,Royaume-Uni,attaquant,11,0,4,PL,2009,2016,0,4,exclu
Q7606274,Stefan Smiljanić,stefan smiljanic,Slovénie,Slovénie,milieu excentré,7,5,6,BUN,2010,2015,0,6,exclu
Q7606409,Stefano Beltrame,stefano beltrame,Italie,Italie,attaquant,6,1,14,SA,2012,2016,1,14,exclu
Q7606423,Stefano Del Sante,stefano del sante,Italie,Italie,attaquant,9,0,4,SA,2005,2016,0,4,exclu
Q7606426,Stefano Di Berardino,stefano di berardino,Italie,Italie,défenseur,6,0,3,SA,2007,2010,0,3,exclu
Q7606428,Stefano Di Fiordo,stefano di fiordo,Italie,Italie,défenseur,7,0,3,SA,1999,2008,0,3,exclu
Q7606450,Stefano Layeni,stefano layeni,Italie,Italie,gardien de but,7,6,5,SA,2000,2014,0,6,exclu
Q7606470,Stefano Olivieri,stefano olivieri,Italie,Italie,défenseur,4,0,4,SA,1999,2010,0,4,exclu
Q7606472,Stefano Pardini,stefano pardini,Italie,Italie,gardien de but,8,2,4,SA,1995,2008,0,4,exclu
Q7606474,Stefano Pastrello,stefano pastrello,Italie,Italie,milieu de terrain,7,1,3,SA,2003,2008,1,3,exclu
Q7606487,Stefano Sabelli,stefano sabelli,Italie,Italie,défenseur,3,46,14,SA,2012,2016,0,19,legende
Q7606489,Stefano Russo,stefano russo,Italie,Italie,gardien de but,8,0,4,SA,2008,2015,0,4,exclu
Q7606490,Stefano Scappini,stefano scappini,Italie,Italie,attaquant,9,0,6,SA,2007,2015,0,6,exclu
Q7608767,Stephen Brennan,stephen brennan,Irlande,Irlande,milieu de terrain,4,0,0,PL,2001,2011,0,0,exclu
Q7608774,Stephen Broad,stephen broad,Royaume-Uni,Royaume-Uni,défenseur,6,0,5,PL,1999,2006,0,5,exclu
Q7608934,Stephen Connor,stephen connor,Royaume-Uni,Royaume-Uni,milieu de terrain,5,0,6,PL,2004,2009,0,6,exclu
Q7608942,Stephen Cooke,stephen cooke,Royaume-Uni,Royaume-Uni,milieu de terrain,8,4,5,PL,2000,2010,0,5,exclu
Q7608955,Stephen Cosgrove,stephen cosgrove,Royaume-Uni,Royaume-Uni,milieu de terrain,6,0,3,PL,1999,2005,0,3,exclu
Q7609028,Stephen Dawson,stephen dawson,Irlande,Irlande,milieu de terrain,7,0,6,PL,2003,2015,0,6,exclu
Q7609323,Stephen Glass,stephen glass,Écosse,Royaume-Uni,milieu de terrain,6,28,6,PL,1994,2011,0,9,legende
Q7609365,Stephen Grindlay,stephen grindlay,Royaume-Uni,Royaume-Uni,gardien de but,6,0,3,PL,2000,2015,0,3,exclu
Q7609542,Stephen Husband,stephen husband,Royaume-Uni,Royaume-Uni,milieu de terrain,9,2,5,PL,2006,2022,0,5,exclu
Q7610186,Stephen Paisley,stephen paisley,Irlande,Irlande,défenseur,6,0,6,PL,1999,2013,0,6,exclu
Q7610293,Stephen Purches,stephen purches,Royaume-Uni,Royaume-Uni,défenseur,3,0,3,PL,1998,2014,0,3,exclu
Q7610751,"Stephen Vaughan, Jr.",stephen vaughan jr,Royaume-Uni,Royaume-Uni,arrière latéral,6,0,5,PL,2003,2010,0,5,exclu
Q7612040,Steve Brooker,steve brooker,Royaume-Uni,Royaume-Uni,attaquant,6,0,5,PL,1999,2012,0,5,exclu
Q7612055,Steve Brown,steve brown,Royaume-Uni,Royaume-Uni,défenseur,2,40,5,PL,1990,2005,0,9,legende
Q7612598,Steve Froggatt,steve froggatt,Royaume-Uni,Royaume-Uni,milieu de terrain,3,33,5,PL,1991,2001,0,8,legende
Q7612790,Steve Haslam,steve haslam,Royaume-Uni,Royaume-Uni,défenseur,6,24,5,PL,1998,2012,0,7,legende
Q7613178,Steve Lomas,steve lomas,Irlande du Nord,Royaume-Uni,milieu de terrain,5,94,14,PL,1991,2010,0,23,legende
Q7613537,Steve Palmer,steve palmer,Royaume-Uni,Royaume-Uni,défenseur,4,39,4,PL,1989,2006,0,8,legende
Q7613646,Steve Potts,steve potts,Royaume-Uni / États-Unis,Royaume-Uni / États-Unis,défenseur,2,70,10,PL,1985,2003,0,17,legende
Q7614221,Steve Walsh,steve walsh,Royaume-Uni,Royaume-Uni,défenseur,5,26,10,PL,1982,2003,0,13,legende
Q7614568,Steven Clark,steven clark,Royaume-Uni,Royaume-Uni,milieu de terrain,7,0,4,PL,2001,2006,0,4,exclu
Q7614651,Steven Drench,steven drench,Royaume-Uni,Royaume-Uni,gardien de but,6,0,4,PL,2005,2010,0,4,exclu
Q7614694,Steven Ferguson,steven ferguson,Royaume-Uni,Royaume-Uni,attaquant,10,0,3,PL,2000,2011,0,3,exclu
Q7614707,Steven Foley-Sheridan,steven foleysheridan,Irlande,Irlande,milieu de terrain,2,0,3,PL,2005,2008,0,3,exclu
Q7614814,Steven Hewitt,steven hewitt,Royaume-Uni,Royaume-Uni,milieu de terrain,4,0,6,PL,2011,2016,0,6,exclu
Q7614875,Steven Jacobs,steven jacobs,Belgique,Belgique,milieu de terrain,4,12,2,BUN,2005,2012,0,3,legende
Q7615248,Steven Schumacher,steven schumacher,Royaume-Uni,Royaume-Uni,milieu de terrain,8,0,6,PL,2002,2015,0,6,exclu
Q7615375,Steven Watt,steven watt,Royaume-Uni,Royaume-Uni,défenseur,10,1,5,PL,2004,2015,1,5,exclu
Q7615743,Stewart Castledine,stewart castledine,Royaume-Uni,Royaume-Uni,milieu de terrain,2,3,4,PL,1991,2000,0,4,exclu
Q7626702,Stuart Jones,stuart jones,Royaume-Uni,Royaume-Uni,gardien de but,9,0,3,PL,1997,2006,0,3,exclu
Q7626759,Stuart Lewis,stuart lewis,Angleterre,Royaume-Uni,milieu de terrain,7,0,6,PL,2005,2015,0,6,exclu
Q7626907,Stuart Nicholson,stuart nicholson,Royaume-Uni,Royaume-Uni,attaquant,14,3,4,PL,2005,2011,0,4,exclu
Q7626911,Stuart Noble,stuart noble,Royaume-Uni,Royaume-Uni,attaquant,10,0,3,PL,2002,2013,0,3,exclu
Q7626920,Stuart O'Keefe,stuart okeefe,Royaume-Uni,Royaume-Uni,milieu de terrain axial,4,14,12,PL,2008,2015,0,13,legende
Q7626995,Stuart Reddington,stuart reddington,Royaume-Uni,Royaume-Uni,défenseur,8,0,2,PL,1997,2015,0,2,exclu
Q7627080,Stuart Searle,stuart searle,Royaume-Uni,Royaume-Uni,gardien de but,11,0,3,PL,1996,2015,0,3,exclu
Q7627253,Stuart Wilson,stuart wilson,Royaume-Uni,Royaume-Uni,milieu de terrain,10,6,3,PL,1996,2006,0,4,exclu
Q7630095,Stéphen Vincent,stephen vincent,France,France,milieu de terrain,8,0,4,L1,2003,2014,0,4,exclu
Q7635968,Sulaiman Sesay Fullah,sulaiman sesay fullah,Sierra Leone,Sierra Leone,attaquant,5,0,3,SA,2007,2013,0,3,exclu
Q7639908,Sune Kiilerich,sune kiilerich,Royaume de Danemark,Royaume de Danemark,défenseur,5,0,6,SA,2009,2016,0,6,exclu
Q7665899,Sébastien Atlan,sebastien atlan,France,France,défenseur,6,0,3,L1,2002,2010,0,3,exclu
Q7665927,Sébastien Haller,sebastien haller,Côte d'Ivoire,France,attaquant,8,149,48,BUN / LIGA / PL,2012,2026,33,70,difficile
Q7666076,Sérgio Leite,sergio leite,Portugal,Portugal,gardien de but,13,0,6,PL,1998,2011,0,6,exclu
Q7670515,TJ Moncur,tj moncur,Royaume-Uni,Royaume-Uni,défenseur,5,0,5,PL,2005,2010,0,5,exclu
Q7699573,Tendayi Darikwa,tendayi darikwa,Royaume-Uni,Royaume-Uni,défenseur / milieu excentré,5,10,16,PL,2010,2017,0,17,legende
Q7701953,Terence Makengo,terence makengo,France / République démocratique du Congo,France / République démocratique du Congo,attaquant,3,4,6,L1,2010,2013,4,7,exclu
Q7703399,Terrell Forbes,terrell forbes,Royaume-Uni,Royaume-Uni,défenseur,13,0,3,PL,1999,2016,0,3,exclu
Q7781507,Theo Wharton,theo wharton,Royaume-Uni,Royaume-Uni,milieu de terrain,7,0,8,PL,2012,2019,0,8,exclu
Q7783275,Thernand Bakouboula,thernand bakouboula,Congo,République du Congo,attaquant,3,19,4,L1,2007,2011,0,6,legende
Q7783894,Thibaut Vion,thibaut vion,France,France,attaquant,3,18,18,L1,2012,2016,0,20,legende
Q7786971,Thomas Albanese,thomas albanese,Italie,Italie,attaquant,6,0,5,SA,2005,2013,0,5,exclu
Q7787752,Thomas Bosmel,thomas bosmel,France,France,gardien de but,2,2,4,L1,2010,2015,0,4,exclu
Q7789485,Thomas Fabbri,thomas fabbri,Italie,Italie,défenseur,3,0,3,SA,2011,2015,0,3,exclu
Q7793713,Thomas Régnier,thomas regnier,France,France,attaquant,8,1,3,L1,2003,2011,0,3,exclu
Q7800063,Tiago Ilori,tiago ilori,Portugal / Royaume-Uni,Portugal / Royaume-Uni,défenseur central,6,21,31,L1 / LIGA / PL,2011,2016,12,36,legende
Q7800077,Tiago Pires,tiago pires,Portugal,Portugal,défenseur,7,0,3,SA,2007,2014,0,3,exclu
Q7800522,Tibor Čiča,tibor cica,Suède,Suède,milieu de terrain,7,0,2,SA,2009,2015,0,2,exclu
Q7801735,Tigrão,tigrao,Brésil,Brésil,défenseur,9,3,5,BUN,2002,2009,0,5,exclu
Q7801755,Tihomir Bulat,tihomir bulat,Croatie,Croatie,gardien de but,6,15,5,BUN,1997,2010,0,6,legende
Q7804468,Tim Welker,tim welker,Allemagne,Allemagne,défenseur central,2,1,5,BUN,2012,2015,0,5,exclu
Q7807765,Tin Jedvaj,tin jedvaj,Croatie,Croatie,arrière latéral,8,118,45,BUN / SA,2013,2026,87,74,difficile
Q7810534,Tiziano Bruzzone,tiziano bruzzone,Italie,Italie,attaquant,6,0,4,SA,2001,2011,0,4,exclu
Q7810536,Tiziano Maggiolini,tiziano maggiolini,Italie,Italie,arrière latéral,12,0,3,SA,1998,2011,0,3,exclu
Q7814866,Tom Barkhuizen,tom barkhuizen,Afrique du Sud / Royaume-Uni,Afrique du Sud / Royaume-Uni,attaquant,8,4,8,PL,2010,2025,0,8,exclu
Q7815696,Tom Eckersley,tom eckersley,Royaume-Uni,Royaume-Uni,milieu de terrain,10,0,4,PL,2010,2015,0,4,exclu
Q7816230,Tom Hopper,tom hopper,Royaume-Uni,Royaume-Uni,attaquant,3,0,6,PL,2011,2015,0,6,exclu
Q7816285,Tom Hutchinson,tom hutchinson,Royaume-Uni,Royaume-Uni,défenseur,5,0,5,PL,1998,2011,0,5,exclu
Q7816404,Tom Kearney,tom kearney,Royaume-Uni,Royaume-Uni,milieu de terrain,5,0,3,PL,2000,2010,0,3,exclu
Q7816458,Tom Kilbey,tom kilbey,Royaume-Uni,Royaume-Uni,milieu de terrain,4,2,2,PL,2007,2011,0,2,exclu
Q7817033,Tom Newey,tom newey,Royaume-Uni,Royaume-Uni,défenseur,11,0,3,PL,2002,2015,0,3,exclu
Q7819055,Tommaso Ceccarelli,tommaso ceccarelli,Italie,Italie,milieu de terrain,5,0,4,SA,2011,2014,0,4,exclu
Q7819068,Tommaso Ghinassi,tommaso ghinassi,Italie,Italie,défenseur,6,1,4,SA,2006,2015,0,4,exclu
Q7819083,Tommaso Scuffia,tommaso scuffia,Italie,Italie,gardien de but,6,0,3,SA,2008,2015,0,3,exclu
Q7819228,Tommy Black,tommy black,Royaume-Uni,Royaume-Uni,milieu de terrain,13,19,7,PL,1998,2012,0,9,legende
Q7819450,Tommy Goodwin,tommy goodwin,Royaume-Uni,Royaume-Uni,défenseur,5,1,3,PL,1998,2007,0,3,exclu
Q7819561,Tommy Jaszczun,tommy jaszczun,Royaume-Uni,Royaume-Uni,défenseur,10,0,3,PL,1998,2013,0,3,exclu
Q7819619,Tommy Lee,tommy lee,Royaume-Uni,Royaume-Uni,gardien de but,4,0,4,PL,2004,2008,0,4,exclu
Q7819704,Tommy Miller,tommy miller,Royaume-Uni,Royaume-Uni,milieu de terrain,9,46,4,PL,1997,2015,0,9,legende
Q7820028,Tommy Wright,tommy wright,Royaume-Uni,Royaume-Uni,attaquant,14,8,4,PL,2001,2013,0,5,exclu
Q7821308,Toni Muñoz,toni munoz,Espagne,Espagne,attaquant,9,1,6,LIGA,2001,2011,0,6,exclu
Q7821342,Toni Silva,toni silva,Guinée-Bissau / Portugal,Guinée-Bissau / Portugal,attaquant,12,0,19,PL,2011,2020,0,19,exclu
Q7821719,Tonton Zola Moukoko,tonton zola moukoko,République démocratique du Congo / Suède,République démocratique du Congo / Suède,milieu de terrain,6,0,3,PL,2000,2009,0,3,exclu
Q7822132,Tony Crane,tony crane,Royaume-Uni,Royaume-Uni,défenseur,5,12,4,PL,1999,2009,0,5,legende
Q7822475,Tony Grant,tony grant,Royaume-Uni,Royaume-Uni,milieu de terrain,10,16,4,PL,1993,2008,16,9,legende
Q7822510,Tony Hackworth,tony hackworth,Royaume-Uni,Royaume-Uni,attaquant,9,0,4,PL,1998,2013,0,4,exclu
Q7828324,Toti,toti,Espagne,Espagne,milieu de terrain,7,0,10,LIGA,2005,2015,0,10,exclu
Q7828898,Toumani Diagouraga,toumani diagouraga,France,France,milieu de terrain,13,0,8,PL,2004,2023,0,8,exclu
Q7836204,Travis Binnion,travis binnion,Royaume-Uni,Royaume-Uni,défenseur,2,0,8,PL,2006,2008,0,8,exclu
Q7839060,Trevor Benjamin,trevor benjamin,Jamaïque,Royaume-Uni,attaquant,28,50,9,PL,1995,2011,0,14,legende
Q7846752,Troy Archibald-Henville,troy archibaldhenville,Royaume-Uni,Royaume-Uni,défenseur,5,0,7,PL,2007,2014,0,7,exclu
Q7846846,Troy Hewitt,troy hewitt,Royaume-Uni,Royaume-Uni,attaquant,7,0,4,PL,2009,2014,0,4,exclu
Q7859554,Txema Añibarro,txema anibarro,Espagne,Espagne,défenseur central,7,28,10,LIGA,1999,2015,0,13,legende
Q7877860,Ugo Gabrieli,ugo gabrieli,Italie,Italie,gardien de but,9,1,4,SA,2008,2015,0,4,exclu
Q7900670,Urko Arroyo,urko arroyo,Espagne,Espagne,ailier / attaquant,15,2,8,LIGA,1999,2023,0,8,exclu
Q7901078,Uroš Palibrk,uros palibrk,Slovénie,Slovénie,attaquant,6,0,8,SA,2011,2015,0,8,exclu
Q7901084,Uroš Spajić,uros spajic,Serbie,Serbie,défenseur,6,63,34,L1,2010,2022,0,40,legende
Q7911384,Valerio Frasca,valerio frasca,Italie,Italie,gardien de but,3,0,2,SA,2010,2011,0,2,exclu
Q7914503,Vanderson Scardovelli,vanderson scardovelli,Brésil,Brésil,arrière latéral,11,0,6,SA,2004,2015,0,6,exclu
Q7915044,Vanja Grubač,vanja grubac,Monténégro / République fédérale de Yougoslavie,Monténégro / République fédérale de Yougoslavie,attaquant,9,6,3,BUN,1988,2005,0,4,exclu
Q7916952,Vassilis Borbokis,vassilis borbokis,Grèce,Grèce,arrière latéral,6,16,3,PL,1987,2005,0,5,legende
Q7931647,Vincent Acapandié,vincent acapandie,France,France,défenseur,3,3,4,L1,2010,2013,0,4,exclu
Q7931754,Vincent Demarconnay,vincent demarconnay,France,France,gardien de but,4,1,8,L1,2002,2008,0,8,exclu
Q7932075,Vincent Talio,vincent talio,France,France,défenseur,6,53,3,L1,1997,2012,0,8,legende
Q7932206,Vincenzo Bernardo,vincenzo bernardo,États-Unis,États-Unis,milieu de terrain,5,0,4,SA,2008,2014,0,4,exclu
Q7933839,Virgile Boumelaha,virgile boumelaha,Algérie,Algérie,milieu de terrain,6,2,4,L1,2002,2008,0,4,exclu
Q7937192,Vitor Coutinho Flora,vitor coutinho flora,Brésil,Brésil,attaquant,5,0,4,PL,2007,2014,0,4,exclu
Q7938471,Vladimir Maljković,vladimir maljkovic,Croatie,Croatie,défenseur,3,3,3,BUN,1999,2005,0,3,exclu
Q7938645,Vladimir Sladojević,vladimir sladojevic,Bosnie-Herzégovine,Bosnie-Herzégovine,attaquant,5,0,3,SA,2001,2009,0,3,exclu
Q7939829,Vojislav Dragović,vojislav dragovic,Serbie,Serbie,gardien de but,4,0,4,SA,2001,2005,0,4,exclu
Q7970285,Warren Hunt,warren hunt,Royaume-Uni,Royaume-Uni,attaquant,5,0,4,PL,2003,2008,0,4,exclu
Q7976016,Wayne Andrews,wayne andrews,Royaume-Uni,Royaume-Uni,attaquant,15,16,7,PL,1996,2009,0,9,legende
Q7976065,Wayne Buchanan,wayne buchanan,Royaume-Uni,Royaume-Uni,défenseur,5,0,5,PL,2001,2013,0,5,exclu
Q7976279,Wayne Gray,wayne gray,Royaume-Uni,Royaume-Uni,attaquant,13,15,6,PL,1999,2012,0,8,legende
Q7976359,Wayne Jacobs,wayne jacobs,Royaume-Uni,Royaume-Uni,arrière latéral,5,58,3,PL,1987,2006,0,9,legende
Q7976545,Wayne Quinn,wayne quinn,Royaume-Uni,Royaume-Uni,défenseur,3,15,4,PL,1995,2004,0,6,legende
Q7981202,Welle Ossou,welle ossou,Italie / Sénégal,Italie / Sénégal,défenseur,1,0,2,SA,2009,2011,0,2,exclu
Q7981456,Wellington Pinto Fraga,wellington pinto fraga,Brésil,Brésil,milieu excentré,8,0,4,SA,2002,2012,0,4,exclu
Q7981520,Wellington Teixeira dos Montes,wellington teixeira dos montes,Brésil,Brésil,arrière latéral / défenseur,7,1,7,SA,2007,2012,0,7,exclu
Q7983682,Wes Fletcher,wes fletcher,Royaume-Uni,Royaume-Uni,attaquant,8,0,4,PL,2009,2015,0,4,exclu
Q7983684,Wes Foderingham,wes foderingham,Royaume-Uni,Royaume-Uni,gardien de but,7,0,17,PL,2009,2015,0,17,exclu
Q7983853,Wesley Boyle,wesley boyle,Royaume-Uni,Royaume-Uni,milieu de terrain,3,0,4,PL,1995,2012,0,4,exclu
Q7983941,Wesley Jobello,wesley jobello,France,France,attaquant,9,1,8,L1,2012,2023,1,8,exclu
Q7983982,Wesley Ngo Baheng,wesley ngo baheng,France,France,attaquant,5,0,4,PL,2007,2014,0,4,exclu
Q8018714,William Stanger,william stanger,France,France,milieu de terrain,4,1,3,L1,2005,2010,0,3,exclu
Q8043187,Xavi Annunziata,xavi annunziata,Espagne,Espagne,milieu excentré,9,7,7,LIGA,2006,2020,0,8,exclu
Q8043208,Xavier Bécas,xavier becas,France,France,milieu de terrain,7,12,4,L1,1997,2008,0,5,legende
Q8044465,Ximo Navarro,ximo navarro,Espagne,Espagne,milieu de terrain,6,0,7,LIGA,2008,2015,0,7,exclu
Q8046795,Yahaya Mohamed,yahaya mohamed,Ghana,Ghana,défenseur central / milieu de terrain,6,0,7,L1,2006,2013,0,7,exclu
Q8053119,Yevgeni Gavryuk,yevgeni gavryuk,Russie / Ukraine,Russie / Ukraine,attaquant,15,10,4,L1,2004,2015,0,5,legende
Q8054193,Yoann Arquin,yoann arquin,France,France,attaquant,10,28,10,L1,2006,2016,28,18,legende
Q8054436,Yohan Congio,yohan congio,France,France,défenseur,4,0,4,L1,2001,2009,0,4,exclu
Q8054456,Yohann Capolungo,yohann capolungo,France,France,défenseur,1,1,3,L1,2007,2008,0,3,exclu
Q8054941,Yonese Hanine,yonese hanine,Italie,Italie,milieu de terrain,5,2,5,SA,2009,2013,0,5,exclu
Q8059089,Youssef Moustaïd,youssef moustaid,France,France,milieu de terrain,4,19,3,L1,1994,2008,0,5,legende
Q8062271,Yvan Erichot,yvan erichot,France,France,défenseur central,4,0,7,L1,2010,2013,0,7,exclu
Q8062286,Yven Moyo,yven moyo,Congo,France / République du Congo,milieu de terrain,6,13,5,L1 / PL,2008,2017,0,6,legende
Q8063696,Zac Aley,zac aley,Royaume-Uni,Royaume-Uni,attaquant,2,0,6,PL,2008,2012,0,6,exclu
Q8072759,Ziri Hammar,ziri hammar,Algérie,Algérie,milieu excentré,4,10,10,L1,2010,2015,0,11,legende
Q8074842,Zsolt Tamási,zsolt tamasi,Hongrie,Hongrie,milieu de terrain,7,0,3,SA,2007,2014,0,3,exclu
Q8076518,Ádám Lang,adam lang,Hongrie,Hongrie,défenseur,7,22,32,L1,2008,2019,0,34,legende
Q8076643,Álex Goikoetxea,alex goikoetxea,Espagne,Espagne,défenseur central,10,0,9,LIGA,1997,2016,0,9,exclu
Q8076651,Álex Rubio,alex rubio,Espagne,Espagne,milieu excentré,5,2,6,LIGA,2012,2015,2,7,exclu
Q8076652,Álex Ortiz,alex ortiz,Espagne,Espagne,défenseur,7,1,9,LIGA,2006,2014,0,9,exclu
Q8076653,Álex Quillo,alex quillo,Espagne,Espagne,milieu de terrain,6,1,6,LIGA,2006,2014,0,6,exclu
Q8076701,Álvaro Iglesias,alvaro iglesias,Espagne,Espagne,gardien de but,14,11,8,LIGA,1991,2011,0,9,legende
Q8076736,Álvaro Peña Herrero,alvaro pena herrero,Espagne,Espagne,attaquant intérieur,13,2,15,LIGA,2006,2025,0,15,exclu
Q8076764,Álvaro Silva,alvaro silva,Philippines,Philippines,défenseur,9,15,18,LIGA,2003,2015,0,20,legende
Q8076916,Ángel Trujillo Canorea,angel trujillo canorea,Espagne,Espagne,défenseur,5,70,13,LIGA,2006,2015,0,20,legende
Q8076919,Ángel Sánchez Martín,angel sanchez martin,Espagne,Espagne,défenseur,6,18,6,LIGA,2000,2015,0,8,legende
Q8078826,Óscar García Guerrero,oscar garcia guerrero,Espagne,Espagne,attaquant,11,0,7,LIGA,2006,2015,0,7,exclu
Q8078842,Óscar Montalbán Ramos,oscar montalban ramos,Espagne,Espagne,défenseur,9,0,6,LIGA,1994,2009,0,6,exclu
Q8080968,Łukasz Skorupski,lukasz skorupski,Pologne,Pologne,gardien de but,5,5,34,SA,2008,2018,5,36,exclu
Q8083896,Ștefan Popescu,stefan popescu,Roumanie,Roumanie,défenseur,7,22,6,L1 / SA,2011,2015,16,11,legende
Q8183894,Abel Buades,abel buades,Espagne,Espagne,milieu de terrain,13,30,8,LIGA,1995,2014,0,11,legende
Q8193510,Alberto Jiménez Monteagudo,alberto jimenez monteagudo,Espagne,Espagne,milieu de terrain,13,2,10,LIGA,1992,2009,0,10,exclu
Q8199563,Valentine Atem,valentine atem,Cameroun,Cameroun,attaquant,8,3,4,BUN,1999,2010,0,4,exclu
Q8201379,Antonio Lechuga Mateo,antonio lechuga mateo,Espagne,Espagne,gardien de but,5,3,7,LIGA,2006,2015,0,7,exclu
Q8271893,Ion Echaide,ion echaide,Espagne,Espagne,défenseur central,9,30,12,LIGA,2006,2021,0,15,legende
Q8314759,Nabil Ghilas,nabil ghilas,Algérie / France,Algérie / France,attaquant,8,27,27,LIGA,2009,2017,0,30,legende
Q8338725,Riyad Mahrez,riyad mahrez,Algérie,Algérie / France,milieu excentré,5,324,78,PL,2009,2026,145,139,facile
Q8354178,David Omar Rodríguez Barrera,david omar rodriguez barrera,Espagne,Espagne,défenseur,6,5,11,LIGA,2006,2014,5,12,exclu
Q8871746,Jeff Cassar,jeff cassar,États-Unis,États-Unis,gardien de but,6,0,6,PL,1996,2006,0,6,exclu
Q8947319,José María Díaz Muñoz,jose maria diaz munoz,Espagne,Espagne,milieu de terrain,13,4,8,LIGA,2000,2015,0,8,exclu
Q8961030,Federico Basavilbaso,federico basavilbaso,Argentine,Argentine,milieu de terrain,3,24,7,LIGA,1993,2004,0,9,legende
Q8962775,Fredy Hinestroza,fredy hinestroza,Colombie,Colombie,milieu excentré,4,33,11,LIGA,2011,2015,0,14,legende
Q8964757,Gorka de Carlos,gorka de carlos,Espagne,Espagne,attaquant,12,5,3,LIGA,1996,2011,0,4,exclu
Q8980613,Martin Grainger,martin grainger,Royaume-Uni,Royaume-Uni,arrière latéral,4,75,5,PL,1989,2005,0,12,legende
Q8982102,Leon McKenzie,leon mckenzie,Royaume-Uni,Royaume-Uni,attaquant,9,26,4,PL,1995,2013,0,7,legende
Q8991466,Paul Butler,paul butler,République d'Irlande,Royaume-Uni,défenseur central,7,92,5,PL,1991,2009,0,14,legende
Q9001359,Guillermo Sara,guillermo sara,Argentine,Argentine,gardien de but,3,15,14,LIGA,2008,2014,0,16,legende
Q9009354,Isaac Jové Rubí,isaac jove rubi,Espagne,Espagne,milieu de terrain,10,0,5,SA,1999,2015,0,5,exclu
Q9010183,Iván Peñaranda,ivan penaranda,Espagne,Espagne,attaquant,17,0,7,SA,2000,2009,0,7,exclu
